global_energy_metrics_local_process_results_cpu_power_process_2,global_energy_metrics_global_experiment_results_gpu_energy_total,compute_metrics_compute_utilisation_cpu_usage_percent,global_energy_metrics_per-process_emissions_1,variables_backend,global_energy_metrics_local_process_results_gpu_energy_process_0,compute_metrics_compute_utilisation_gpu_utilization_percent_3,variables_sharding_config_fsdp_config_cpu_offload,model_architecture_total_params,variables_config_name,global_energy_metrics_local_process_results_ram_energy_process_3,inference_metrics_raw_inference_metrics_total_generated_tokens,setup_os,setup_available_gpu_count,global_energy_metrics_global_experiment_results_cpu_power_avg,global_energy_metrics_local_process_results_total_energy_joules_process_2,global_energy_metrics_experiment_id,compute_metrics_compute_utilisation_gpu_utilization_percent_2,compute_metrics_compute_utilisation_gpu_utilization_percent_0,variables_number_input_prompts,inference_metrics_raw_inference_metrics_total_input_tokens,setup_python_version,compute_metrics_memory_gpu_current_memory_reserved_bytes,compute_metrics_memory_gpu_max_memory_allocated_bytes,global_energy_metrics_local_process_results_total_energy_kwh_process_1,setup_is_encoder_decoder,setup_date_time,variables_decoder_config_decoder_temperature,variables_accelerate_config_distributed_type,setup_gpu_model,global_energy_metrics_global_derived_quantities_tokens_per_joule,global_energy_metrics_global_experiment_results_cpu_energy_total,inference_metrics_inference_performance_total_inference_time_sec,variables_latency_simulation_burst_size,global_energy_metrics_local_process_results_total_energy_joules_process_0,global_energy_metrics_local_process_results_ram_power_process_2,variables_quantisation_cached_flops_for_quantised_models,global_energy_metrics_global_experiment_results_total_energy_kwh,inference_metrics_inference_performance_average_latency_ms_per_batch,compute_metrics_flops,variables_max_output_tokens,variables_accelerate_config_num_processes,variables_batching_options_batch_size___fixed_batching,inference_metrics_inference_performance_throughput_queries_per_sec,global_energy_metrics_local_process_results_gpu_power_process_3,global_energy_metrics_local_process_results_ram_power_process_1,global_energy_metrics_global_experiment_results_ram_power_avg,global_energy_metrics_local_process_results_total_energy_kwh_process_2,global_energy_metrics_local_process_results_total_energy_kwh_process_0,variables_quantisation_quantization,global_energy_metrics_local_process_results_cpu_power_process_0,variables_decoder_config_decoder_top_p,global_energy_metrics_local_process_results_gpu_energy_process_3,global_energy_metrics_local_process_results_ram_energy_process_2,global_energy_metrics_local_process_results_ram_energy_process_0,inference_metrics_inference_performance_throughput_tokens_per_sec,global_energy_metrics_local_process_results_cpu_energy_process_1,global_energy_metrics_local_process_results_cpu_power_process_3,setup_experiment_id,global_energy_metrics_local_process_results_gpu_power_process_1,global_energy_metrics_local_process_results_gpu_power_process_0,compute_metrics_memory_gpu_current_memory_allocated_bytes,global_energy_metrics_local_process_results_total_energy_joules_process_3,variables_batching_options_adaptive_batching,setup_cpu_model,global_energy_metrics_global_derived_quantities_joules_per_token,global_energy_metrics_local_process_results_gpu_power_process_2,variables_sharding_config_sharding_strategy,global_energy_metrics_local_process_results_cpu_energy_process_0,setup_task_type,setup_region,global_energy_metrics_local_process_results_cpu_power_process_1,compute_metrics_memory_gpu_max_memory_reserved_bytes,global_energy_metrics_global_derived_quantities_joules_per_flop,setup_available_cpu_count,variables_inference_type,global_energy_metrics_global_experiment_results_gpu_power_avg,compute_metrics_compute_utilisation_gpu_utilization_percent_1,global_energy_metrics_local_process_results_cpu_energy_process_3,variables_decoder_config_decoder_top_k,global_energy_metrics_local_process_results_gpu_energy_process_2,global_energy_metrics_local_process_results_ram_power_process_3,global_energy_metrics_local_process_results_ram_power_process_0,global_energy_metrics_local_process_results_gpu_energy_process_1,variables_latency_simulation_delay_min,variables_quantisation_load_in_8bit,global_energy_metrics_global_derived_quantities_flops_per_joule,global_energy_metrics_global_experiment_results_ram_energy_total,variables_latency_simulation_simulate_burst,inference_metrics_raw_inference_metrics_number_input_prompts,model_architecture_architecture,global_energy_metrics_per-process_emissions_2,variables_fp_precision,compute_metrics_compute_utilisation_cpu_memory_usage_bytes,global_energy_metrics_per-process_emissions_0,global_energy_metrics_local_process_results_total_energy_joules_process_1,variables_decoder_config_decoding_mode,variables_sharding_config_fsdp_config_use_orig_params,variables_batching_options_adaptive_max_tokens,global_energy_metrics_local_process_results_cpu_energy_process_2,variables_latency_simulation_delay_max,setup_model,variables_latency_simulation_simulate,variables_query_rate,variables_latency_simulation_burst_interval,variables_max_input_tokens,global_energy_metrics_local_process_results_total_energy_kwh_process_3,setup_country,global_energy_metrics_local_process_results_ram_energy_process_1,global_energy_metrics_per-process_emissions_3,variables_batching_options_max_batch_size___adaptive_batching,variables_quantisation_load_in_4bit,variables_decode_token_to_text,global_energy_metrics_global_experiment_results_total_energy_joules
112.5,0.01920163647240819,3.7,0.002054812533808166,pytorch,0.004718789608362028,100.0,False,1100048384,decoding_top_k_decoder_top_k_50_decoder_temperature_0.6,4.678735767484316e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19376.997127783943,0148,100.0,4.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005393916613225269,False,"April 11, 2025 at 02:27:18 PM",0.6,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20653918590829137,0.0028167502854382753,23.55748002800101,0,19429.10110938534,0.6673135757446289,1034544128000,0.02203509755834866,2944.685003500126,16949970993152,128,4,16,5.433518349494768,10.513688989979231,0.6635198593139648,0.6758358478546143,0.005382499202162207,0.005396972530384817,False,112.5,0.0,0.005067234609340027,3.705135030405404e-06,4.286200803764874e-06,695.4903487353303,0.0006758987798127125,112.5,0148,1262.4580644440275,907.5763655033014,8818209280,21102.153165274918,False,AMD EPYC 7742 64-Core Processor,4.841696240848094,806.913316888455,NO_SHARD,0.0006738967212190233,text_generation,saxony,112.5,13212057600,4.6800287293768236e-09,128,pure_generative,746.8653589564408,100.0,0.0007897958674688538,50,0.004701635150194117,0.6697139739990234,0.70279598236084,0.004713977104512018,0,False,213673901.9833232,1.6710800502190875e-05,False,128,Unknown (no config attribute),0.002050463071063693,torch.float32,2019336192,0.002055976685450096,19418.099807610968,top_k,False,0,0.0006771589169376853,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005861709212576366,Germany,4.040728900536282e-06,0.0022330181245309665,0,False,True,79326.35121005517
112.5,0.019364399380395886,3.2,0.002094525711698007,pytorch,0.004774493819591941,100.0,False,1100048384,decoding_top_k_decoder_top_k_100_decoder_temperature_0.6,4.223051588478084e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19793.391684244187,0149,100.0,4.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005500148832175097,False,"April 11, 2025 at 02:28:19 PM",0.6,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20334616605821046,0.0029999785383128027,24.153399310000168,0,20071.42755758346,0.6661605834960938,1034544128000,0.022381101150479997,3019.174913750021,16949970993152,128,4,16,5.299461096848778,474.4127268022985,0.662325382232666,0.6758326292037964,0.005498164356734497,0.005575396543773183,False,112.5,0.0,0.005039318475896087,3.953890736186758e-06,4.617191524916113e-06,678.3310203966436,0.0007201264689374511,112.5,0149,113.35143215986727,0.0,8818209280,20906.609104069998,False,AMD EPYC 7742 64-Core Processor,4.917722420759765,124.54659387628226,NO_SHARD,0.000796285532656327,text_generation,saxony,112.5,13212057600,4.753516343731802e-09,128,pure_generative,178.077688209612,100.0,0.000763849890312656,100,0.004774493819591941,0.670773983001709,0.7040705680847169,0.004776093265315917,0,False,210370582.04683456,1.6723231771310412e-05,False,128,Unknown (no config attribute),0.002212325760609852,torch.float32,2019917824,0.0021239473133503944,19800.53579583035,top_k,False,0,0.0007197166464063683,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005807391417797222,Germany,3.929097921729456e-06,0.002095281697617103,0,False,True,80571.96414172799
112.5,0.019418551090383984,3.5,0.0021221453363628015,pytorch,0.004761922142868025,100.0,False,1100048384,decoding_top_k_decoder_top_k_200_decoder_temperature_0.6,4.406547902091263e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19178.647158642987,0150,100.0,0.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005497896260756447,False,"April 11, 2025 at 02:29:23 PM",0.6,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20340959669548453,0.00293850556428157,24.076160004000485,0,20054.398768620777,0.6618232727050781,1034544128000,0.022374121895164942,3009.5200005000606,16949970993152,128,4,16,5.316462425018424,536.5659698218622,0.6693592071533203,0.6787283420562744,0.0053274019885119405,0.005570666324616882,False,112.5,0.0,0.005175484695940008,4.0108423442707194e-06,4.64834815505094e-06,680.5071904023582,0.0007259043331564499,112.5,0150,94.05382910941394,0.0,8818209280,21521.366356606824,False,AMD EPYC 7742 64-Core Processor,4.916188892980578,1490.4211229655557,NO_SHARD,0.0008040958335938056,text_generation,saxony,112.5,13212057600,4.752034021482145e-09,128,pure_generative,530.2602304742079,100.0,0.0007982660774375746,200,0.00471315182607393,0.6805987358093262,0.703132152557373,0.004767992425502021,0,False,210436203.8401617,1.7065240499391222e-05,False,128,Unknown (no config attribute),0.0020944235805351688,torch.float32,2017144832,0.0022773790315414916,19792.42653872321,top_k,False,0,0.00061023932009374,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.0059781573212796734,Germany,3.999502097978299e-06,0.002029473787523624,0,False,True,80546.8388225938
112.5,0.019330690186761895,3.3,0.0020599052783406464,pytorch,0.0047642124224780424,100.0,False,1100048384,decoding_top_k_decoder_top_k_500_decoder_temperature_0.6,4.522659717947312e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19758.44745529091,0151,100.0,0.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005409428881928663,False,"April 11, 2025 at 02:30:26 PM",0.6,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20553229728416778,0.0027957380811561737,23.53547077699841,0,19466.22654423501,0.6689958572387695,1034544128000,0.022143045989598275,2941.933847124801,16949970993152,128,4,16,5.438599516993578,323.1360951803033,0.66302490234375,0.6748595237731934,0.005488457626469697,0.005407285151176392,False,112.5,0.0,0.005069088499711966,4.004692439079775e-06,4.058938041944021e-06,696.140738175178,0.0006689789390934492,112.5,0151,1646.5127989900955,1296.061967250814,8818209280,21016.34758808468,False,AMD EPYC 7742 64-Core Processor,4.865415378573839,47.808284286348645,NO_SHARD,0.0006390137906564065,text_generation,saxony,112.5,13212057600,4.702955869054857e-09,128,pure_generative,828.3797864268904,100.0,0.0007642631705936082,500,0.004760970753217908,0.6634654998779297,0.7039518356323242,0.004736418511353979,0,False,212632231.2696861,1.6617721680202496e-05,False,128,Unknown (no config attribute),0.002090827932803631,torch.float32,2019106816,0.0022239382260224607,19473.943974943188,top_k,False,0,0.0007234821808127094,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005837874330023522,Germany,4.031431481231386e-06,0.0020607219325707244,0,False,True,79714.96556255379
112.5,0.019349891591011747,3.2,0.002053768911424613,pytorch,0.00475948352980593,94.0,False,1100048384,decoding_top_k_decoder_top_k_20_decoder_temperature_0.8,4.516695810512982e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19599.24485309285,0152,100.0,11.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005412622795550339,False,"April 11, 2025 at 02:31:29 PM",0.8,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20612650256321058,0.0027125995889997513,23.584798756000964,0,19408.237514447057,0.6733274459838867,1034544128000,0.022079213757170656,2948.0998445001205,16949970993152,128,4,16,5.427224600228205,442.84665354601924,0.6749510765075685,0.6803301572799683,0.00544423468141468,0.005391177087346405,False,112.5,0.0,0.005076249894330004,4.0889671536434e-06,4.036597071889363e-06,694.6847488292102,0.0006616895142813065,112.5,0152,1950.2694234040005,1246.937855691088,8818209280,20992.24509429323,False,AMD EPYC 7742 64-Core Processor,4.851389741565818,875.2490878156675,NO_SHARD,0.0006276569604685847,text_generation,saxony,112.5,13212057600,4.689398557550769e-09,128,pure_generative,1128.825755114194,100.0,0.0007504126027187112,20,0.004767305202729888,0.6695737838745117,0.7034683227539062,0.004746852964145926,0,False,213246962.85194644,1.6722577159152753e-05,False,128,Unknown (no config attribute),0.0022213877135197242,torch.float32,2018009088,0.0020619386539649015,19485.44206398122,top_k,False,0,0.000672840511531149,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005831179192859231,Germany,4.080317123107009e-06,0.0020739812018849223,0,False,True,79485.16952581436
112.5,0.01933484019008158,3.2,0.002207449949261075,pytorch,0.004766471035395903,100.0,False,1100048384,decoding_top_k_decoder_top_k_50_decoder_temperature_0.8,4.468307118517619e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19619.519137925243,0153,100.0,11.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005442763854987114,False,"April 11, 2025 at 02:32:31 PM",0.8,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20486883378496606,0.002862998402343749,24.0445669799974,0,19899.11942217711,0.6639976501464845,1034544128000,0.02221475578802795,3005.570872499675,16949970993152,128,4,16,5.323447916798951,466.8434378265527,0.6626043319702148,0.6738238334655762,0.005449866427201456,0.005527533172826975,False,112.5,0.0,0.005035427083893873,3.7227265242377524e-06,4.7174484311829735e-06,681.4013333502658,0.0006722841060625342,112.5,0153,129.71428376157488,0.0,8818209280,20860.53239884465,False,AMD EPYC 7742 64-Core Processor,4.88117192608036,136.96088462526717,NO_SHARD,0.0007563446889998885,text_generation,saxony,112.5,13212057600,4.718186294785446e-09,128,pure_generative,183.37965155334868,100.0,0.0007546969420000096,50,0.004766471035395903,0.664515495300293,0.7041778564453125,0.004766471035395903,0,False,211945849.00244465,1.6917195602616374e-05,False,128,Unknown (no config attribute),0.0021057137621884364,torch.float32,2020339712,0.0020761266154423947,19593.94987795361,top_k,False,0,0.0006796726652813165,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005794592333012403,Germany,4.008713528678028e-06,0.0020734208905573413,0,False,True,79973.12083690062
112.5,0.019401914965963912,3.7,0.0021197867816080975,pytorch,0.004688817084383956,100.0,False,1100048384,decoding_top_k_decoder_top_k_100_decoder_temperature_0.8,4.6143916651423904e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19770.17713498418,0154,100.0,2.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.0055644750796905035,False,"April 11, 2025 at 02:33:34 PM",0.8,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.2039655611743316,0.002893764997781659,23.701610989000983,0,19357.21343651595,0.6680903434753418,1034544128000,0.022313135045485575,2962.701373625123,16949970993152,128,4,16,5.400476788662169,0.0,0.6694865226745605,0.6766394376754761,0.005491715870828939,0.0053770037323655415,False,112.5,0.0,0.0051002793579980055,4.3136428005097985e-06,4.343539762547348e-06,691.2610289487576,0.0007056635218127099,112.5,0154,1568.7923559559947,774.1425475169659,8818209280,21167.785305362133,False,AMD EPYC 7742 64-Core Processor,4.902788462142827,0.0,NO_SHARD,0.0006838431082190367,text_generation,saxony,112.5,13212057600,4.739081040091532e-09,128,pure_generative,585.7337258682402,100.0,0.0007750466129374444,100,0.004758190473215962,0.6651577949523927,0.7038230895996094,0.004854628050365989,0,False,211011373.62712955,1.7455081740003954e-05,False,128,Unknown (no config attribute),0.0020920691609922844,torch.float32,2021003264,0.002048369571844653,20032.110286885814,top_k,False,0,0.000729211754812468,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005879940362600592,Germany,4.183507511804419e-06,0.0022399632811326954,0,False,True,80327.28616374808
112.5,0.019153355878228057,3.5,0.0020452436273806435,pytorch,0.00464699038425595,100.0,False,1100048384,decoding_top_k_decoder_top_k_200_decoder_temperature_0.8,4.726295692667151e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19327.67307670381,0155,100.0,5.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005405051273250657,False,"April 11, 2025 at 02:34:37 PM",0.8,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.2068360969543838,0.002833516217406043,23.352319478000936,0,19216.994372535297,0.6684651374816895,1034544128000,0.022003466407098302,2919.039934750117,16949970993152,128,4,16,5.481254233464152,10.899223835239338,0.6684994697570801,0.6762449741363525,0.0053687980768621696,0.005338053992370916,False,112.5,0.0,0.005088413515171947,3.581802005732858e-06,4.064549677642608e-06,701.6005418834114,0.0006986175140623913,112.5,0155,738.7194962853114,915.9127520987195,8818209280,21209.627032612414,False,AMD EPYC 7742 64-Core Processor,4.834746036715935,722.772004676543,NO_SHARD,0.0006869990584373227,text_generation,saxony,112.5,13212057600,4.673310597260415e-09,128,pure_generative,597.0758692239533,100.0,0.0007984232537499452,200,0.004715739883700054,0.6639561653137207,0.7040591239929199,0.004702212095100106,0,False,213981069.56259644,1.6594311464203608e-05,False,128,Unknown (no config attribute),0.0022443909494649166,torch.float32,2019926016,0.0020335316683937005,19458.184583702365,top_k,False,0,0.0006494763911563837,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005891563064614559,Germany,4.221664088160991e-06,0.0020590542825448376,0,False,True,79212.47906555388
112.5,0.019325239349068102,3.2,0.0020558691123123344,pytorch,0.004750823800656057,100.0,False,1100048384,decoding_top_k_decoder_top_k_500_decoder_temperature_0.8,4.000433788511038e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19449.79817475617,0156,100.0,0.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.0054475693098476555,False,"April 11, 2025 at 02:35:41 PM",0.8,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20721435436818078,0.002622312160937213,23.586959439997372,0,19428.084536879916,0.6710028648376465,1034544128000,0.021963300394839663,2948.3699299996715,16949970993152,128,4,16,5.426727439185958,2326.1094944746146,0.6690373420715332,0.6772928237915039,0.0054027217152100475,0.00539669014913331,False,112.5,0.0,0.005060523492860014,3.882510073312558e-06,4.058269289795716e-06,694.6211122158027,0.0006907217246248932,112.5,0156,1283.376749660682,1168.832823259911,8818209280,20578.749194335134,False,AMD EPYC 7742 64-Core Processor,4.825920496913012,928.2590692923889,NO_SHARD,0.0006418080791874559,text_generation,saxony,112.5,13212057600,4.664779748199404e-09,128,pure_generative,1426.644534171899,100.0,0.0006517952940001239,500,0.004760852142011995,0.6717495918273926,0.6973814964294434,0.004753039913540036,0,False,214372393.54891258,1.5748884834345024e-05,False,128,Unknown (no config attribute),0.0020752515285864643,torch.float32,2000257024,0.0020581668374092675,19611.24951545156,top_k,False,0,0.00063798706312474,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005716319220648649,Germany,3.807671682725713e-06,0.0021776318071061026,0,False,True,79067.88142142279
112.5,0.01921538092784797,3.3,0.002091342631261796,pytorch,0.004653585111753983,100.0,False,1100048384,decoding_top_k_decoder_top_k_20_decoder_temperature_1.0,4.651301837262658e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19780.77717463324,0157,100.0,7.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.0054898087183667035,False,"April 11, 2025 at 02:36:45 PM",1.0,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20342777626517752,0.0031400887273129,23.279664626999875,0,19482.24578932598,0.6750211715698242,1034544128000,0.022372122404653957,2909.9580783749843,16949970993152,128,4,16,5.498360996641891,54.41939934916443,0.6642379760742188,0.6768715381622314,0.0054946603262870115,0.005411734941479439,False,112.5,0.0,0.00513040243765206,3.975878414204154e-06,4.082705912795454e-06,703.790207570162,0.000774786252843853,112.5,0157,737.9452789558944,882.6920970373335,8818209280,21513.306306674902,False,AMD EPYC 7742 64-Core Processor,4.915749551803849,762.6637167520363,NO_SHARD,0.0007540671238126605,text_generation,saxony,112.5,13212057600,4.751609350204391e-09,128,pure_generative,609.4301230236072,100.0,0.0008408646790314835,20,0.004720313776247903,0.6646528244018555,0.7035741806030273,0.004711079602194024,0,False,210455011.40723717,1.6652749493088495e-05,False,128,Unknown (no config attribute),0.0020616004259565923,torch.float32,2020048896,0.002276526121535501,19763.31138612013,top_k,False,0,0.000770370671624903,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005975918418520806,Germany,3.9428633288262314e-06,0.002093190851299037,0,False,True,80539.64065675426
112.5,0.019059512747598234,3.5,0.0020457612241384683,pytorch,0.004672095404340076,100.0,False,1100048384,decoding_top_k_decoder_top_k_50_decoder_temperature_1.0,4.449547713212175e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19191.822487812296,0158,100.0,9.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.0053701567768433345,False,"April 11, 2025 at 02:37:48 PM",1.0,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20783343308183855,0.0028216727850312964,23.32810169699769,0,19338.88971206363,0.6709842681884766,1034544128000,0.02189787775539954,2916.0127121247115,16949970993152,128,4,16,5.486944529930333,506.29923542304266,0.6629905700683594,0.6767013072967529,0.005331061802170083,0.005371913808906563,False,112.5,0.0,0.005082654899454003,4.256386112434273e-06,4.1306690038165216e-06,702.3288998310826,0.0006942057525627093,112.5,0158,660.2546985296069,603.25973707153,8818209280,20969.083322926417,False,AMD EPYC 7742 64-Core Processor,4.811545405239157,3150.571003926759,NO_SHARD,0.0006956877355626715,text_generation,saxony,112.5,13212057600,4.650884650557077e-09,128,pure_generative,1230.0961687377348,100.0,0.0007376409203123446,50,0.004632667039464078,0.6691689491271973,0.7036614418029785,0.004672095404340076,0,False,215012857.79689702,1.6692222770011668e-05,False,128,Unknown (no config attribute),0.0022189367477413384,torch.float32,2019524608,0.002030867993536693,19332.564396636004,top_k,False,0,0.0006941383765935711,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.00582474536747956,Germany,3.855619940548696e-06,0.0020464305655029554,0,False,True,78832.35991943834
112.5,0.019369574106757714,3.0,0.0020790308608742217,pytorch,0.004762046587411944,100.0,False,1100048384,decoding_top_k_decoder_top_k_100_decoder_temperature_1.0,4.272744935697129e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19726.637946524468,0159,100.0,11.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005520439783408255,False,"April 11, 2025 at 02:38:49 PM",1.0,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20421451560903456,0.0029002233410625423,23.584233726000093,0,19646.964428789077,0.6649389266967773,1034544128000,0.022285933482927046,2948.0292157500116,16949970993152,128,4,16,5.427354625428778,625.2458449109866,0.6693406105041504,0.6756623983383179,0.005479621651812352,0.0054574901191080764,False,112.5,0.0,0.005049968762193907,3.816727205136295e-06,4.023314758573005e-06,694.7013920548836,0.0007376371566249417,112.5,0159,0.0,1374.7873632681785,8818209280,20982.174942954098,False,AMD EPYC 7742 64-Core Processor,4.896811556307212,1010.7004073801058,NO_SHARD,0.0006914202169375583,text_generation,saxony,112.5,13212057600,4.7333037071833946e-09,128,pure_generative,752.6834038898178,100.0,0.0007741404214687578,100,0.004778779378575931,0.6650419235229492,0.7033281326293945,0.004778779378575931,0,False,211268927.97569105,1.6136035106790304e-05,False,128,Unknown (no config attribute),0.0022203220956995453,torch.float32,2017579008,0.0020874618682579157,19873.58322026972,top_k,False,0,0.0006970255460312842,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.00582838192859836,Germany,4.023248207383874e-06,0.0021030115354893747,0,False,True,80229.36053853737
112.5,0.019145387260742774,3.4,0.0020496592814197422,pytorch,0.0046302742597721935,100.0,False,1100048384,decoding_top_k_decoder_top_k_200_decoder_temperature_1.0,4.144676053536594e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,20088.689768398086,0160,100.0,0.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.00538038924115958,False,"April 11, 2025 at 02:39:50 PM",1.0,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20633970436634497,0.0028950781540622757,23.233561777999057,0,19356.784252459194,0.6656570434570312,1034544128000,0.02205640027006562,2904.195222249882,16949970993152,128,4,16,5.509271510888579,673.4696573841757,0.6717109680175781,0.6784579753875732,0.005580191602332802,0.005376884514571998,False,112.5,0.0,0.005027147910604185,3.953233609168892e-06,4.051952799669096e-06,705.1867533937381,0.0006749032647812215,112.5,0160,1069.004616669678,784.9690262484944,8818209280,20588.16568320446,False,AMD EPYC 7742 64-Core Processor,4.84637701246559,0.0,NO_SHARD,0.000742558302000134,text_generation,saxony,112.5,13212057600,4.684553206864841e-09,128,pure_generative,631.860825075587,100.0,0.0006876423253435178,200,0.004786264106786231,0.6682605743408203,0.7082033157348633,0.004701700983580165,0,False,213467529.52545816,1.5934855260568537e-05,False,128,Unknown (no config attribute),0.002048324155826203,torch.float32,2031259648,0.002178628254726872,19369.40126817449,top_k,False,0,0.0007899742619374025,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.0057189349120012395,Germany,3.784992798193952e-06,0.0021257739909086807,0,False,True,79403.04097223622
